trip_id,arrival_time,departure_time,stop_id,stop_sequence
1,7:05:00,7:05:00,AS1,1
1,13:47:00,13:47:00,BS24,24
1,13:49:00,13:49:00,BS25,25
1,13:51:00,13:51:00,BS26,26
1,13:53:00,13:53:00,BS27,27
1,13:55:00,13:55:00,BS28,28
1,14:05:00,14:05:00,BS1,1
1,14:07:00,14:07:00,BS2,2
1,14:09:00,14:09:00,BS3,3
1,14:10:00,14:10:00,BS4,4
1,14:12:00,14:12:00,BS5,5
1,14:13:00,14:13:00,BS6,6
1,14:14:00,14:14:00,BS7,7
1,14:16:00,14:16:00,BS8,8
1,14:18:00,14:18:00,BS9,9
1,14:20:00,14:20:00,BS10,10
1,14:22:00,14:22:00,BS11,11
1,14:24:00,14:24:00,BS12,12
1,14:26:00,14:26:00,BS13,13
1,14:28:00,14:28:00,BS14,14
1,14:30:00,14:30:00,BS15,15
1,14:31:00,14:31:00,BS16,16
1,14:32:00,14:32:00,BS17,17
1,14:34:00,14:34:00,BS18,18
1,14:35:00,14:35:00,BS19,19
1,14:38:00,14:38:00,BS20,20
1,14:40:00,14:40:00,BS21,21
1,14:44:00,14:44:00,BS22,22
1,14:45:00,14:45:00,BS23,23
1,14:47:00,14:47:00,BS24,24
1,14:49:00,14:49:00,BS25,25
1,14:51:00,14:51:00,BS26,26
1,14:53:00,14:53:00,BS27,27
1,14:55:00,14:55:00,BS28,28
1,15:05:00,15:05:00,BS1,1
1,15:07:00,15:07:00,BS2,2
1,15:09:00,15:09:00,BS3,3
1,15:10:00,15:10:00,BS4,4
1,15:12:00,15:12:00,BS5,5
1,15:13:00,15:13:00,BS6,6
1,15:14:00,15:14:00,BS7,7
1,15:16:00,15:16:00,BS8,8
1,15:18:00,15:18:00,BS9,9
1,15:20:00,15:20:00,BS10,10
1,15:22:00,15:22:00,BS11,11
1,15:24:00,15:24:00,BS12,12
1,15:26:00,15:26:00,BS13,13
1,15:28:00,15:28:00,BS14,14
1,15:30:00,15:30:00,BS15,15
1,15:31:00,15:31:00,BS16,16
1,15:32:00,15:32:00,BS17,17
1,15:34:00,15:34:00,BS18,18
1,15:35:00,15:35:00,BS19,19
1,15:38:00,15:38:00,BS20,20
1,15:40:00,15:40:00,BS21,21
1,15:44:00,15:44:00,BS22,22
1,15:45:00,15:45:00,BS23,23
1,15:47:00,15:47:00,BS24,24
1,15:49:00,15:49:00,BS25,25
1,15:51:00,15:51:00,BS26,26
1,15:53:00,15:53:00,BS27,27
1,15:55:00,15:55:00,BS28,28
1,16:05:00,16:05:00,BS1,1
1,16:07:00,16:07:00,BS2,2
1,16:09:00,16:09:00,BS3,3
1,16:10:00,16:10:00,BS4,4
1,16:12:00,16:12:00,BS5,5
1,16:13:00,16:13:00,BS6,6
1,16:14:00,16:14:00,BS7,7
1,16:16:00,16:16:00,BS8,8
1,16:18:00,16:18:00,BS9,9
1,16:20:00,16:20:00,BS10,10
1,16:22:00,16:22:00,BS11,11
1,16:24:00,16:24:00,BS12,12
1,16:26:00,16:26:00,BS13,13
1,16:28:00,16:28:00,BS14,14
1,16:30:00,16:30:00,BS15,15
1,16:31:00,16:31:00,BS16,16
1,16:32:00,16:32:00,BS17,17
1,16:34:00,16:34:00,BS18,18
1,16:35:00,16:35:00,BS19,19
1,16:38:00,16:38:00,BS20,20
1,16:40:00,16:40:00,BS21,21
1,16:44:00,16:44:00,BS22,22
1,16:45:00,16:45:00,BS23,23
1,16:47:00,16:47:00,BS24,24
1,16:49:00,16:49:00,BS25,25
1,16:51:00,16:51:00,BS26,26
1,16:53:00,16:53:00,BS27,27
1,16:55:00,16:55:00,BS28,28
1,17:05:00,17:05:00,BS1,1
1,17:07:00,17:07:00,BS2,2
1,17:09:00,17:09:00,BS3,3
1,17:10:00,17:10:00,BS4,4
1,17:12:00,17:12:00,BS5,5
1,17:13:00,17:13:00,BS6,6
1,17:14:00,17:14:00,BS7,7
1,17:16:00,17:16:00,BS8,8
1,17:18:00,17:18:00,BS9,9
1,17:20:00,17:20:00,BS10,10
1,17:22:00,17:22:00,BS11,11
1,17:24:00,17:24:00,BS12,12
1,17:26:00,17:26:00,BS13,13
1,17:28:00,17:28:00,BS14,14
1,17:30:00,17:30:00,BS15,15
1,17:31:00,17:31:00,BS16,16
1,17:32:00,17:32:00,BS17,17
1,17:34:00,17:34:00,BS18,18
1,17:35:00,17:35:00,BS19,19
1,17:38:00,17:38:00,BS20,20
1,17:40:00,17:40:00,BS21,21
1,17:44:00,17:44:00,BS22,22
1,17:45:00,17:45:00,BS23,23
1,17:47:00,17:47:00,BS24,24
1,17:49:00,17:49:00,BS25,25
1,17:51:00,17:51:00,BS26,26
1,17:53:00,17:53:00,BS27,27
1,17:55:00,17:55:00,BS28,28
1,18:05:00,18:05:00,BS1,1
1,18:07:00,18:07:00,BS2,2
1,18:09:00,18:09:00,BS3,3
1,18:10:00,18:10:00,BS4,4
1,18:12:00,18:12:00,BS5,5
1,18:13:00,18:13:00,BS6,6
1,18:14:00,18:14:00,BS7,7
1,18:16:00,18:16:00,BS8,8
1,18:18:00,18:18:00,BS9,9
1,18:20:00,18:20:00,BS10,10
1,18:22:00,18:22:00,BS11,11
1,18:24:00,18:24:00,BS12,12
1,18:26:00,18:26:00,BS13,13
1,18:28:00,18:28:00,BS14,14
1,18:30:00,18:30:00,BS15,15
1,18:31:00,18:31:00,BS16,16
