trip_id,arrival_time,departure_time,stop_id,stop_sequence
3,10:32:00,10:32:00,2002,254
3,10:35:00,10:35:00,2003,255
3,10:40:00,10:45:00,2004,256
3,10:52:00,10:52:00,2005,257
3,11:00:00,11:00:00,2006,258
3,11:06:00,11:00:00,2001,259
3,11:12:00,11:12:00,2002,260
3,11:15:00,11:15:00,2003,261
3,11:20:00,11:20:00,2004,262
3,11:27:00,11:27:00,2005,263
3,11:37:00,11:43:00,2006,264
3,11:50:00,11:50:00,2001,265
3,11:56:00,11:56:00,2002,266
3,12:00:00,12:00:00,2003,267
3,12:05:00,12:10:00,2004,268
3,12:17:00,12:17:00,2005,269
3,12:25:00,12:30:00,2006,270
3,12:36:00,12:36:00,2001,271
3,12:42:00,12:42:00,2002,272
3,12:45:00,12:45:00,2003,273
3,12:50:00,12:55:00,2004,274
3,13:02:00,13:02:00,2005,275
3,13:10:00,13:10:00,2006,276
3,13:16:00,13:16:00,2001,277
3,13:22:00,13:22:00,2002,278
3,13:25:00,13:25:00,2003,279
3,13:30:00,13:35:00,2004,280
3,13:42:00,13:42:00,2005,281
3,13:50:00,13:50:00,2006,282
3,13:56:00,13:56:00,2001,283
3,14:02:00,14:02:00,2002,284
3,14:05:00,14:05:00,2003,285
3,14:10:00,14:15:00,2004,286
3,14:22:00,14:22:00,2005,287
3,14:30:00,14:30:00,2006,288
3,14:36:00,14:36:00,2001,289
3,14:42:00,14:42:00,2002,290
3,14:45:00,14:45:00,2003,291
3,14:50:00,14:55:00,2004,292
3,15:02:00,15:02:00,2005,293
3,15:10:00,15:10:00,2006,294
3,15:16:00,15:16:00,2001,295
3,15:17:00,15:17:00,2002,296
3,15:20:00,15:20:00,2003,297
3,15:25:00,15:30:00,2004,298
3,15:37:00,15:37:00,2005,299
3,15:45:00,15:45:00,2006,300
3,15:52:00,15:52:00,2001,301
3,16:00:00,16:00:00,2002,302
3,16:03:00,16:03:00,2003,303
3,16:08:00,16:13:00,2004,304
3,16:20:00,16:20:00,2005,305
3,16:30:00,16:30:00,2006,306
3,16:37:00,16:37:00,2001,307
3,16:44:00,16:44:00,2002,308
3,16:47:00,16:47:00,2003,309
3,16:52:00,16:52:00,2004,310
3,17:00:00,17:00:00,2005,311
3,17:11:00,17:15:00,2006,312
3,17:23:00,17:23:00,2001,313
3,17:30:00,17:30:00,2002,314
3,17:33:00,17:33:00,2003,315
3,17:38:00,17:40:00,2004,316
3,17:47:00,17:47:00,2005,317
3,17:55:00,17:55:00,2006,318
3,18:02:00,18:02:00,2001,319
3,18:09:00,18:09:00,2002,320
3,18:12:00,18:12:00,2003,321
3,18:18:00,18:23:00,2004,322
3,18:30:00,18:30:00,2005,323
3,18:38:00,18:45:00,2006,324
3,18:50:00,18:50:00,2001,325
3,18:55:00,18:55:00,2002,326
3,18:58:00,18:58:00,2003,327
3,19:05:00,19:05:00,2004,328
3,19:10:00,19:10:00,2005,329
3,19:15:00,,2006,330
